OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:35:52.4694734+00:00	WorkerEvent	Layer01Node02	WorkerReady; ExitCode=0; ready
2026-06-03T16:35:52.4722515+00:00	StartPipeline	Layer01Node02	Layer01Node02
2026-06-03T16:35:52.7918793+00:00	WorkerEvent	Layer02Node03	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:35:52.7962138+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskReady; ExitCode=0; 
2026-06-03T16:35:52.7983282+00:00	GrantTask	Layer02Node03.select-l02-n03	Layer02Node03.select-l02-n03; GrantId=grant-13; Attempt=1
2026-06-03T16:35:52.7992566+00:00	WorkerEvent	Layer02Node03.select-l02-n03	GrantAccepted; ExitCode=0; 
2026-06-03T16:35:52.8001935+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskStarted; ExitCode=0; 
2026-06-03T16:35:53.0555807+00:00	WorkerEvent	Layer01Node02	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:35:53.0580909+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskReady; ExitCode=0; 
2026-06-03T16:35:53.0593217+00:00	GrantTask	Layer01Node02.select-l01-n02	Layer01Node02.select-l01-n02; GrantId=grant-14; Attempt=1
2026-06-03T16:35:53.0606154+00:00	WorkerEvent	Layer01Node02.select-l01-n02	GrantAccepted; ExitCode=0; 
2026-06-03T16:35:53.0628798+00:00	WorkerEvent	Layer01Node02.select-l01-n02	TaskStarted; ExitCode=0; 
2026-06-03T16:35:53.2396799+00:00	WorkerEvent	Layer02Node03.select-l02-n03	TaskSucceeded; ExitCode=0; 
2026-06-03T16:35:53.2404897+00:00	TaskSucceeded	Layer02Node03.select-l02-n03	0
2026-06-03T16:35:53.2789521+00:00	WorkerEvent	Layer02Node03	Closed; ExitCode=0; 
2026-06-03T16:35:53.2810690+00:00	WorkerStarting	Layer01Node04	meta-pipeline
2026-06-03T16:35:53.4100725+00:00	WorkerStarted	Layer01Node04	9736
2026-06-03T16:35:53.4106255+00:00	WorkerControlPipe	Layer01Node04	meta-orchestration-cce661aa4f5d40f095350939bb37343f
