OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:32:18.1050867+00:00	WorkerEvent	ExtractSeed01.extract-seed-01	TaskFailed; ExitCode=4; Connection environment variable 'HAIRBALL_EXECUTION_SQL' was not found.
2026-06-03T18:32:18.1103432+00:00	TaskFailed	ExtractSeed01.extract-seed-01	4
2026-06-03T18:32:18.1110568+00:00	PipelineFailed	ExtractSeed01	WorkerReportedRetryable; task is not retry-safe
2026-06-03T18:32:18.1118647+00:00	WorkerEvent	ExtractSeed02.extract-seed-02	TaskFailed; ExitCode=4; Connection environment variable 'HAIRBALL_EXECUTION_SQL' was not found.
2026-06-03T18:32:18.1124117+00:00	TaskFailed	ExtractSeed02.extract-seed-02	4
2026-06-03T18:32:18.1127119+00:00	PipelineFailed	ExtractSeed02	WorkerReportedRetryable; task is not retry-safe
2026-06-03T18:32:18.1133262+00:00	WorkerEvent	ExtractSeed03.extract-seed-03	TaskFailed; ExitCode=4; Connection environment variable 'HAIRBALL_EXECUTION_SQL' was not found.
2026-06-03T18:32:18.1140540+00:00	TaskFailed	ExtractSeed03.extract-seed-03	4
2026-06-03T18:32:18.1144834+00:00	PipelineFailed	ExtractSeed03	WorkerReportedRetryable; task is not retry-safe
2026-06-03T18:32:18.1151670+00:00	WorkerEvent	ExtractSeed04.extract-seed-04	TaskFailed; ExitCode=4; Connection environment variable 'HAIRBALL_EXECUTION_SQL' was not found.
2026-06-03T18:32:18.1159572+00:00	TaskFailed	ExtractSeed04.extract-seed-04	4
2026-06-03T18:32:18.1162828+00:00	PipelineFailed	ExtractSeed04	WorkerReportedRetryable; task is not retry-safe
2026-06-03T18:32:18.1183521+00:00	WorkerEvent	ExtractSeed05.extract-seed-05	TaskReady; ExitCode=0; 
2026-06-03T18:32:18.1193453+00:00	WorkerEvent	ExtractSeed06.extract-seed-06	TaskReady; ExitCode=0; 
2026-06-03T18:32:18.1204329+00:00	WorkerEvent	ExtractSeed07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:32:18.1219730+00:00	WorkerEvent	ExtractSeed01	Closed; ExitCode=4; 
2026-06-03T18:32:18.1237465+00:00	WorkerProcessExited	ExtractSeed01	ExitCode=4; worker process exited
2026-06-03T18:32:18.1302547+00:00	PipelineCompleted	ExtractSeed01	
2026-06-03T18:32:18.1310907+00:00	WorkerEvent	ExtractSeed03	Closed; ExitCode=4; 
2026-06-03T18:32:18.1314650+00:00	WorkerProcessExited	ExtractSeed03	ExitCode=4; worker process exited
2026-06-03T18:32:18.1321692+00:00	PipelineCompleted	ExtractSeed03	
2026-06-03T18:32:18.1331541+00:00	WorkerEvent	ExtractSeed02	Closed; ExitCode=4; 
2026-06-03T18:32:18.1336099+00:00	WorkerProcessExited	ExtractSeed02	ExitCode=4; worker process exited
2026-06-03T18:32:18.1344719+00:00	PipelineCompleted	ExtractSeed02	
2026-06-03T18:32:18.1348455+00:00	WorkerEvent	ExtractSeed04	Closed; ExitCode=4; 
2026-06-03T18:32:18.1352930+00:00	WorkerProcessExited	ExtractSeed04	ExitCode=4; worker process exited
2026-06-03T18:32:18.1360433+00:00	PipelineCompleted	ExtractSeed04	
2026-06-03T18:32:18.1364727+00:00	WorkerEvent	ExtractSeed07.extract-seed-07	TaskReady; ExitCode=0; 
