OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T18:12:04.6565713+00:00	WorkerEvent	Layer07Node04	WorkerOnline; ExitCode=0; online
2026-06-03T18:12:04.6588660+00:00	WorkerStarting	Layer05Node07	meta-pipeline
2026-06-03T18:12:04.8412368+00:00	WorkerStarted	Layer05Node07	27508
2026-06-03T18:12:04.8419012+00:00	WorkerControlPipe	Layer05Node07	meta-orchestration-58ad8e09225845638bbe0955d0701ae1
2026-06-03T18:12:04.8429097+00:00	WorkerLog	Layer05Node07	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer05Node07-27508.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-181047_f9520fe0ba0e47178389df2fe09b408e\logs\Layer05Node07-27508.stderr.log
2026-06-03T18:12:04.8437011+00:00	WorkerEvent	AuditHairball	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:04.8447620+00:00	WorkerEvent	Layer07Node07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:04.8457088+00:00	WorkerEvent	Layer05Node03	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T18:12:04.8466879+00:00	WorkerEvent	Layer03Hub.hub-l03-publish	TaskSucceeded; ExitCode=0; 
2026-06-03T18:12:04.8475648+00:00	TaskSucceeded	Layer03Hub.hub-l03-publish	0
2026-06-03T18:12:04.8485775+00:00	PipelineCompleted	Layer03Hub	
2026-06-03T18:12:04.8492079+00:00	WorkerEvent	Layer04Hub.hub-l04-stage	TaskStarted; ExitCode=0; 
2026-06-03T18:12:04.8500963+00:00	WorkerEvent	Layer07Node04	WorkerReady; ExitCode=0; ready
2026-06-03T18:12:04.8511759+00:00	StartPipeline	Layer07Node04	Layer07Node04
2026-06-03T18:12:04.8520920+00:00	WorkerEvent	AuditHairball.audit-hairball	TaskReady; ExitCode=0; 
2026-06-03T18:12:04.8529460+00:00	WorkerEvent	Layer07Node07.select-l07-n07	TaskReady; ExitCode=0; 
2026-06-03T18:12:04.8538720+00:00	WorkerEvent	Layer05Node03.refresh-l05-n03	TaskReady; ExitCode=0; 
