OccurredAtUtc	EventKind	Subject	Detail
2026-06-03T16:53:09.2247368+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskStarted; ExitCode=0; 
2026-06-03T16:53:09.2504982+00:00	WorkerEvent	Layer01Node01	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:09.2524347+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskReady; ExitCode=0; 
2026-06-03T16:53:09.2541139+00:00	GrantTask	Layer01Node01.export-l01-n01	Layer01Node01.export-l01-n01; GrantId=grant-10; Attempt=1
2026-06-03T16:53:09.2544897+00:00	WorkerEvent	Layer01Node01.export-l01-n01	GrantAccepted; ExitCode=0; 
2026-06-03T16:53:09.2569351+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskStarted; ExitCode=0; 
2026-06-03T16:53:09.3233451+00:00	WorkerEvent	Layer01Node07	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:09.3257124+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskReady; ExitCode=0; 
2026-06-03T16:53:09.3293954+00:00	GrantTask	Layer01Node07.refresh-l01-n07	Layer01Node07.refresh-l01-n07; GrantId=grant-11; Attempt=1
2026-06-03T16:53:09.3301241+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	GrantAccepted; ExitCode=0; 
2026-06-03T16:53:09.3318212+00:00	WorkerEvent	Layer03Node09	PipelineStarted; ExitCode=0; pipeline started
2026-06-03T16:53:09.3325438+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskStarted; ExitCode=0; 
2026-06-03T16:53:09.3339417+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskReady; ExitCode=0; 
2026-06-03T16:53:09.3353107+00:00	GrantTask	Layer03Node09.refresh-l03-n09	Layer03Node09.refresh-l03-n09; GrantId=grant-12; Attempt=1
2026-06-03T16:53:09.3356401+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	GrantAccepted; ExitCode=0; 
2026-06-03T16:53:09.3374153+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskStarted; ExitCode=0; 
2026-06-03T16:53:09.5359868+00:00	WorkerEvent	Layer01Node06.refresh-l01-n06	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:09.5366547+00:00	TaskSucceeded	Layer01Node06.refresh-l01-n06	0
2026-06-03T16:53:09.5372707+00:00	WorkerDeferredForCapacity	BridgeL03L04	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:09.5375802+00:00	StopPipeline	BridgeL03L04	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:09.5384197+00:00	WorkerDeferredForCapacity	BridgeL05L06	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:09.5388299+00:00	StopPipeline	BridgeL05L06	Deferred by orchestration to honor max active worker process capacity.
2026-06-03T16:53:09.5602947+00:00	WorkerEvent	BridgeL03L04	Closed; ExitCode=0; 
2026-06-03T16:53:09.5618204+00:00	WorkerDeferred	BridgeL03L04	ResumeTaskId=BridgeL03L04.bridge-l03-l04-collect
2026-06-03T16:53:09.5631190+00:00	WorkerStarting	Layer02Node03	meta-pipeline
2026-06-03T16:53:09.6492117+00:00	WorkerStarted	Layer02Node03	23976
2026-06-03T16:53:09.6496403+00:00	WorkerControlPipe	Layer02Node03	meta-orchestration-07d2f38f06dc452e98c70660bb5abe5e
2026-06-03T16:53:09.6499219+00:00	WorkerLog	Layer02Node03	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer02Node03-23976.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\Layer02Node03-23976.stderr.log
2026-06-03T16:53:09.6501967+00:00	WorkerEvent	BridgeL05L06	Closed; ExitCode=0; 
2026-06-03T16:53:09.6505665+00:00	WorkerDeferred	BridgeL05L06	ResumeTaskId=BridgeL05L06.bridge-l05-l06-collect
2026-06-03T16:53:09.6508700+00:00	WorkerEvent	Layer03Node09.refresh-l03-n09	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:09.6514898+00:00	TaskSucceeded	Layer03Node09.refresh-l03-n09	0
2026-06-03T16:53:09.6518147+00:00	WorkerEvent	Layer01Node07.refresh-l01-n07	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:09.6523530+00:00	TaskSucceeded	Layer01Node07.refresh-l01-n07	0
2026-06-03T16:53:09.6528453+00:00	WorkerEvent	Layer01Node06	Closed; ExitCode=0; 
2026-06-03T16:53:09.6542751+00:00	WorkerResuming	AuditHairball	ResumeTaskId=AuditHairball.audit-hairball; Executable=meta-pipeline
2026-06-03T16:53:09.7314160+00:00	WorkerStarted	AuditHairball	19640
2026-06-03T16:53:09.7317118+00:00	WorkerControlPipe	AuditHairball	meta-orchestration-f906cbdf85954e8d8f8d999c04f1e7a7
2026-06-03T16:53:09.7319594+00:00	WorkerLog	AuditHairball	stdout=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\AuditHairball-19640.stdout.log; stderr=C:\Users\jimmy\Desktop\meta-bi\Samples\Demos\MetaOrchestrationHairballCliIntegration\Runs\hairball-seed-20260530\RunArtifacts\runs\20260603-165303_1ab41a1bffd9477a8a05d7de17342590\logs\AuditHairball-19640.stderr.log
2026-06-03T16:53:09.7322040+00:00	WorkerEvent	Layer02Node03	WorkerOnline; ExitCode=0; online
2026-06-03T16:53:09.7325816+00:00	WorkerEvent	Layer01Node01.export-l01-n01	TaskSucceeded; ExitCode=0; 
2026-06-03T16:53:09.7330213+00:00	TaskSucceeded	Layer01Node01.export-l01-n01	0
2026-06-03T16:53:09.7332524+00:00	WorkerEvent	Layer02Node03	WorkerReady; ExitCode=0; ready
2026-06-03T16:53:09.7360617+00:00	StartPipeline	Layer02Node03	Layer02Node03
2026-06-03T16:53:09.7367339+00:00	WorkerStarting	Layer01Node02	meta-pipeline
2026-06-03T16:53:09.8143836+00:00	WorkerStarted	Layer01Node02	14772
2026-06-03T16:53:09.8146709+00:00	WorkerControlPipe	Layer01Node02	meta-orchestration-f319fa13257c46a4ac235dc6ec8b2fc6
